type,client,tx,amount
chargeback,167,1031,299.4758
withdrawal,887,1032,229.8298
resolve,226,1033,718.0695
deposit,880,1034,867.7712
resolve,163,1035,30.3452
deposit,625,1036,213.96
withdrawal,877,1037,478.2504
deposit,878,1038,325.3654
resolve,156,1039,30.1773
withdrawal,330,1040,220.6298
withdrawal,548,1041,347.3415
chargeback,667,1042,788.8025
dispute,223,1043,152.9826
chargeback,366,1044,437.0456
deposit,961,1045,593.056
deposit,475,1046,907.3074
dispute,189,1047,130.3035
withdrawal,584,1048,497.8191
dispute,327,1049,157.2786
chargeback,102,1050,40.7824
chargeback,755,1051,656.204
resolve,675,1052,848.8076
dispute,862,1053,507.3945
deposit,251,1054,581.1744
resolve,188,1055,704.1488
deposit,114,1056,31.0026
resolve,681,1057,469.1282
deposit,842,1058,73.8967
dispute,27,1059,332.0861
resolve,554,1060,712.2691
resolve,771,1061,279.9465
chargeback,766,1062,719.4566
deposit,283,1063,503.1323
resolve,489,1064,448.4333
resolve,629,1065,321.0055
dispute,293,1066,710.6744
withdrawal,770,1067,664.6751
dispute,184,1068,406.184
chargeback,116,1069,899.5919
chargeback,258,1070,212.2971
dispute,735,1071,457.6826
deposit,573,1072,663.8455
chargeback,725,1073,95.627
withdrawal,790,1074,947.3858
chargeback,210,1075,747.1807
withdrawal,755,1076,799.4051
dispute,37,1077,30.7061
dispute,22,1078,764.2015
deposit,848,1079,215.1692
withdrawal,173,1080,635.7161
deposit,995,1081,251.8893
deposit,956,1082,567.0219
resolve,802,1083,591.0734
deposit,18,1084,238.1545
dispute,603,1085,888.2049
withdrawal,536,1086,67.9861
withdrawal,239,1087,646.178
resolve,483,1088,555.3113
resolve,415,1089,840.055
withdrawal,828,1090,242.4608
deposit,768,1091,207.7538
resolve,665,1092,377.8004
withdrawal,643,1093,476.2095
dispute,934,1094,361.9393
dispute,750,1095,554.6848
dispute,945,1096,362.4519
withdrawal,89,1097,760.5109
withdrawal,581,1098,813.5058
resolve,391,1099,111.2559
deposit,509,1100,146.453
dispute,375,1101,71.1611
chargeback,897,1102,479.1203
withdrawal,273,1103,736.1133
withdrawal,12,1104,396.1042
deposit,100,1105,814.3874
dispute,936,1106,172.9328
withdrawal,142,1107,811.9211
dispute,141,1108,19.8268
withdrawal,936,1109,65.2748
resolve,947,1110,99.6372
deposit,102,1111,567.8214
withdrawal,343,1112,996.0831
deposit,130,1113,358.4719
withdrawal,358,1114,343.339
withdrawal,178,1115,105.1581
resolve,281,1116,509.9821
resolve,109,1117,97.8492
resolve,699,1118,359.4823
withdrawal,168,1119,187.2798
deposit,262,1120,229.441
dispute,959,1121,301.7768
chargeback,178,1122,951.285
withdrawal,339,1123,80.5875
resolve,498,1124,211.2248
withdrawal,707,1125,215.3637
resolve,171,1126,32.0991
withdrawal,598,1127,179.0682
chargeback,29,1128,435.2867
withdrawal,673,1129,173.1819
resolve,60,1130,456.9756
dispute,763,1131,355.0218
dispute,249,1132,651.1446
resolve,206,1133,975.3952
resolve,696,1134,307.1851
withdrawal,43,1135,943.1596
dispute,384,1136,838.9914
chargeback,200,1137,240.4505
resolve,27,1138,176.7472
resolve,42,1139,794.0131
chargeback,381,1140,488.6398
withdrawal,882,1141,825.8334
chargeback,498,1142,381.5374
chargeback,713,1143,370.7366
withdrawal,150,1144,644.2002
deposit,187,1145,979.2112
dispute,522,1146,474.6811
resolve,923,1147,931.7594
deposit,806,1148,425.8425
resolve,261,1149,303.6533
deposit,762,1150,838.5869
resolve,923,1151,398.5539
resolve,292,1152,537.6307
withdrawal,632,1153,139.8177
deposit,281,1154,618.8212
withdrawal,985,1155,51.8002
chargeback,355,1156,556.1308
resolve,209,1157,567.198
chargeback,55,1158,939.9973
chargeback,379,1159,942.0145
dispute,946,1160,709.0413
dispute,32,1161,285.2594
resolve,732,1162,966.8998
resolve,567,1163,724.3438
chargeback,462,1164,303.4507
chargeback,618,1165,339.0088
resolve,789,1166,537.4344
withdrawal,231,1167,419.9554
resolve,328,1168,250.2604
chargeback,790,1169,890.676
chargeback,554,1170,130.668
deposit,681,1171,646.0635
dispute,968,1172,432.612
dispute,640,1173,10.9525
chargeback,629,1174,605.2606
chargeback,624,1175,694.4537
withdrawal,736,1176,798.5366
chargeback,485,1177,151.728
resolve,988,1178,862.5191
dispute,183,1179,105.7866
resolve,644,1180,854.0622
withdrawal,16,1181,316.0293
resolve,581,1182,326.3813
dispute,420,1183,505.8969
dispute,591,1184,884.6122
dispute,736,1185,445.2554
chargeback,54,1186,962.7155
dispute,940,1187,516.6004
dispute,602,1188,783.1333
deposit,152,1189,473.2881
dispute,23,1190,125.6989
chargeback,174,1191,714.4042
withdrawal,824,1192,630.5538
deposit,365,1193,577.1636
withdrawal,303,1194,509.1466
resolve,60,1195,313.2561
chargeback,872,1196,417.4393
chargeback,208,1197,155.8427
resolve,237,1198,290.1851
resolve,601,1199,22.6066
withdrawal,184,1200,758.6932
withdrawal,935,1201,3.3849
chargeback,788,1202,94.1822
deposit,474,1203,723.3074
withdrawal,37,1204,857.2691
chargeback,333,1205,25.3162
resolve,748,1206,64.9087
resolve,775,1207,264.891
chargeback,212,1208,990.7321
withdrawal,20,1209,350.2947
dispute,329,1210,174.5789
deposit,346,1211,102.6442
withdrawal,26,1212,960.4038
resolve,430,1213,90.0929
dispute,249,1214,711.0085
dispute,918,1215,399.7072
resolve,113,1216,606.0215
resolve,47,1217,714.7864
deposit,997,1218,25.344
chargeback,352,1219,520.2565
chargeback,518,1220,843.6998
withdrawal,475,1221,928.9639
chargeback,691,1222,839.8342
withdrawal,477,1223,917.5764
dispute,142,1224,388.6084
dispute,235,1225,623.8649
chargeback,512,1226,988.1282
deposit,974,1227,686.4583
dispute,294,1228,260.0918
resolve,721,1229,322.5997
chargeback,351,1230,61.082
chargeback,264,1231,72.2428
withdrawal,118,1232,273.5296
dispute,605,1233,753.757
chargeback,737,1234,851.3423
dispute,677,1235,884.847
withdrawal,229,1236,865.6653
resolve,477,1237,604.001
resolve,151,1238,413.4679
resolve,843,1239,623.2779
resolve,119,1240,486.1481
chargeback,311,1241,192.1461
resolve,299,1242,578.0494
chargeback,359,1243,796.9991
deposit,442,1244,776.4211
deposit,621,1245,996.6599
dispute,812,1246,352.2058
resolve,190,1247,603.8162
deposit,81,1248,903.4623
dispute,424,1249,887.7551
deposit,600,1250,19.9945
resolve,143,1251,627.6377
dispute,898,1252,556.557
dispute,571,1253,865.8064
chargeback,239,1254,789.4718
chargeback,795,1255,657.3403
dispute,991,1256,794.5329
withdrawal,799,1257,114.9125
chargeback,234,1258,777.1969
dispute,980,1259,378.9436
dispute,689,1260,545.8201
chargeback,382,1261,65.6168
resolve,570,1262,602.3572
chargeback,83,1263,736.6219
dispute,967,1264,188.4296
chargeback,914,1265,302.4259
resolve,841,1266,771.9207
dispute,559,1267,955.1322
deposit,808,1268,881.7408
withdrawal,666,1269,980.0997
resolve,832,1270,100.7497
withdrawal,769,1271,513.1446
chargeback,856,1272,850.8651
dispute,172,1273,375.0458
deposit,507,1274,905.1686
withdrawal,483,1275,784.6798
resolve,256,1276,641.4229
deposit,688,1277,922.3023
resolve,274,1278,391.9217
resolve,341,1279,473.5198
withdrawal,34,1280,66.0324
deposit,598,1281,542.8053
dispute,468,1282,366.3939
dispute,53,1283,171.2969
resolve,328,1284,719.0402
chargeback,247,1285,206.0299
chargeback,508,1286,519.6923
dispute,750,1287,682.6637
withdrawal,147,1288,857.937
dispute,537,1289,451.1645
chargeback,181,1290,949.6647
chargeback,612,1291,498.5417
resolve,597,1292,233.6435
deposit,655,1293,635.6048
withdrawal,56,1294,327.5219
chargeback,661,1295,183.0796
deposit,708,1296,808.3025
chargeback,404,1297,967.2667
deposit,887,1298,329.6285
resolve,347,1299,314.7829
dispute,706,1300,13.2353
resolve,694,1301,712.4173
chargeback,160,1302,202.9326
chargeback,210,1303,883.8651
chargeback,824,1304,851.6786
chargeback,577,1305,775.4859
dispute,779,1306,523.9147
withdrawal,933,1307,756.1281
dispute,69,1308,924.105
deposit,971,1309,584.0273
chargeback,550,1310,335.9086
chargeback,143,1311,470.4214
dispute,321,1312,864.8648
deposit,8,1313,375.1186
dispute,320,1314,93.3012
deposit,121,1315,777.9589
chargeback,35,1316,312.9766
dispute,858,1317,521.565
resolve,920,1318,422.4479
chargeback,645,1319,797.3323
withdrawal,509,1320,121.9805
dispute,207,1321,489.1774
deposit,61,1322,957.4844
chargeback,596,1323,585.3936
dispute,32,1324,667.8589
deposit,233,1325,651.0841
resolve,450,1326,1.4671
withdrawal,469,1327,206.8312
dispute,595,1328,73.6025
deposit,904,1329,915.2702
chargeback,145,1330,409.7877
deposit,388,1331,17.7631
chargeback,147,1332,141.0501
dispute,995,1333,371.3828
withdrawal,971,1334,681.656
withdrawal,823,1335,313.012
dispute,404,1336,534.783
resolve,131,1337,698.8461
resolve,72,1338,253.0005
chargeback,951,1339,883.848
deposit,309,1340,922.843
withdrawal,960,1341,408.3673
deposit,169,1342,614.6125
deposit,826,1343,218.372
deposit,377,1344,501.7223
chargeback,139,1345,979.2631
deposit,62,1346,930.9607
deposit,741,1347,548.7173
chargeback,527,1348,158.9026
withdrawal,407,1349,550.2795
deposit,955,1350,323.927
resolve,519,1351,10.1496
deposit,966,1352,143.8214
withdrawal,769,1353,391.1948
withdrawal,126,1354,824.9378
chargeback,444,1355,921.7027
chargeback,274,1356,337.425
deposit,29,1357,669.161
deposit,942,1358,285.8331
resolve,242,1359,340.5988
dispute,890,1360,539.6493
resolve,706,1361,537.7031
deposit,33,1362,623.185
chargeback,470,1363,405.4535
dispute,76,1364,419.3998
resolve,312,1365,141.3029
dispute,984,1366,824.845
withdrawal,165,1367,299.3971
resolve,899,1368,634.2382
deposit,299,1369,214.2319
dispute,250,1370,584.6303
deposit,818,1371,429.953
resolve,472,1372,6.3994
dispute,122,1373,873.2527
withdrawal,687,1374,499.3769
chargeback,709,1375,323.2908
withdrawal,739,1376,184.638
deposit,83,1377,76.018
deposit,689,1378,562.5247
dispute,289,1379,673.8545
withdrawal,450,1380,810.826
withdrawal,58,1381,106.8851
deposit,867,1382,180.9261
dispute,707,1383,547.4366
chargeback,262,1384,710.1875
resolve,476,1385,961.2283
dispute,826,1386,608.8818
withdrawal,64,1387,14.9729
withdrawal,267,1388,586.5619
chargeback,412,1389,310.4312
dispute,221,1390,677.3714
chargeback,512,1391,40.8897
chargeback,10,1392,946.5811
resolve,975,1393,312.5361
chargeback,821,1394,855.6392
dispute,372,1395,885.0373
chargeback,339,1396,87.0579
deposit,609,1397,977.4195
withdrawal,461,1398,549.0794
resolve,501,1399,935.923
resolve,554,1400,364.836
dispute,341,1401,280.3092
deposit,520,1402,887.6478
dispute,172,1403,151.9264
deposit,185,1404,916.3452
withdrawal,474,1405,104.5423
resolve,221,1406,555.6059
withdrawal,745,1407,10.4781
deposit,916,1408,828.5505
chargeback,369,1409,159.1826
withdrawal,743,1410,807.9362
resolve,356,1411,420.3936
deposit,412,1412,75.5592
withdrawal,578,1413,874.4876
withdrawal,424,1414,994.4001
resolve,330,1415,445.0509
withdrawal,727,1416,543.2123
deposit,859,1417,875.8104
deposit,345,1418,554.7776
chargeback,448,1419,515.5334
deposit,849,1420,698.3393
chargeback,442,1421,190.4493
resolve,483,1422,37.6281
deposit,93,1423,76.0498
withdrawal,600,1424,955.9763
deposit,524,1425,804.5602
deposit,806,1426,955.2385
dispute,241,1427,238.3072
resolve,819,1428,432.9883
withdrawal,623,1429,385.5234
resolve,519,1430,304.8764
chargeback,549,1431,241.4424
deposit,172,1432,618.6976
chargeback,672,1433,635.3786
deposit,286,1434,854.1382
deposit,562,1435,33.6337
deposit,10,1436,236.0726
deposit,574,1437,129.9664
withdrawal,742,1438,526.0662
withdrawal,148,1439,545.9682
withdrawal,304,1440,361.3439
dispute,165,1441,776.237
resolve,358,1442,938.2453
dispute,511,1443,651.2879
resolve,103,1444,626.2327
deposit,226,1445,347.5183
withdrawal,969,1446,728.0449
deposit,361,1447,741.9341
withdrawal,92,1448,953.5226
dispute,907,1449,242.6147
dispute,62,1450,818.2041
chargeback,657,1451,950.4673
chargeback,757,1452,174.7996
dispute,583,1453,6.4499
chargeback,302,1454,269.7598
withdrawal,826,1455,399.8546
deposit,788,1456,160.7209
withdrawal,86,1457,53.3463
deposit,255,1458,633.2897
withdrawal,268,1459,416.2836
deposit,179,1460,56.6098
deposit,501,1461,731.8138
withdrawal,563,1462,976.0646
dispute,680,1463,369.4859
resolve,31,1464,976.9051
dispute,5,1465,196.7293
dispute,651,1466,317.7803
dispute,115,1467,285.9008
resolve,268,1468,403.4697
withdrawal,630,1469,58.5266
deposit,600,1470,323.8154
resolve,595,1471,672.576
deposit,415,1472,761.9334
chargeback,457,1473,109.4813
deposit,546,1474,24.6222
withdrawal,601,1475,908.8304
resolve,479,1476,518.7022
deposit,248,1477,329.8928
chargeback,431,1478,639.712
dispute,652,1479,412.6193
resolve,690,1480,161.9545
withdrawal,983,1481,966.1098
resolve,340,1482,503.0902
withdrawal,205,1483,888.4594
dispute,263,1484,327.9266
resolve,73,1485,921.6643
chargeback,835,1486,864.4079
resolve,533,1487,960.4659
chargeback,234,1488,998.6319
withdrawal,258,1489,311.8799
dispute,559,1490,913.3767
withdrawal,940,1491,852.983
chargeback,587,1492,33.3488
chargeback,781,1493,395.1298
dispute,868,1494,560.706
deposit,563,1495,244.0733
resolve,275,1496,341.2501
dispute,130,1497,977.367
withdrawal,297,1498,993.765
chargeback,385,1499,69.0588
chargeback,153,1500,892.5726
withdrawal,30,1501,897.7169
dispute,891,1502,506.0538
resolve,574,1503,839.2112
deposit,692,1504,156.9231
withdrawal,531,1505,14.6824
chargeback,569,1506,925.981
chargeback,49,1507,738.7359
resolve,275,1508,434.5329
chargeback,951,1509,359.7141
deposit,318,1510,542.3964
resolve,341,1511,588.0557
dispute,146,1512,272.2959
resolve,629,1513,703.6822
resolve,844,1514,751.8517
withdrawal,831,1515,359.2429
deposit,825,1516,317.462
deposit,675,1517,167.0277
dispute,703,1518,634.868
resolve,980,1519,827.7534
dispute,503,1520,224.9006
deposit,329,1521,242.1021
resolve,203,1522,705.8318
chargeback,84,1523,830.471
resolve,352,1524,862.662
chargeback,651,1525,300.4176
resolve,652,1526,103.5004
chargeback,851,1527,479.0406
withdrawal,501,1528,647.6534
chargeback,102,1529,192.1109
deposit,73,1530,326.4713
withdrawal,135,1531,769.2503
dispute,941,1532,950.64
deposit,301,1533,738.3293
withdrawal,42,1534,217.0658
dispute,925,1535,923.8787
withdrawal,238,1536,702.6812
resolve,961,1537,836.6076
resolve,885,1538,33.7709
dispute,628,1539,542.3636
withdrawal,950,1540,90.5455
chargeback,800,1541,543.1092
dispute,661,1542,918.118
deposit,940,1543,818.6585
resolve,292,1544,987.6504
dispute,99,1545,826.1851
resolve,994,1546,19.5452
chargeback,241,1547,752.2241
chargeback,236,1548,279.6395
withdrawal,429,1549,699.3045
dispute,42,1550,82.4274
withdrawal,64,1551,179.169
dispute,356,1552,657.3807
chargeback,594,1553,362.202
withdrawal,532,1554,381.2681
dispute,977,1555,281.0686
dispute,114,1556,876.3749
resolve,772,1557,484.1703
dispute,999,1558,400.1975
withdrawal,516,1559,436.0916
chargeback,411,1560,575.3177
deposit,482,1561,895.9357
deposit,714,1562,785.8087
deposit,464,1563,44.1787
deposit,950,1564,858.1373
deposit,749,1565,770.4477
chargeback,246,1566,667.169
withdrawal,556,1567,264.482
dispute,106,1568,116.9057
deposit,240,1569,914.945
withdrawal,830,1570,741.2314
deposit,491,1571,771.2482
dispute,576,1572,944.6652
deposit,818,1573,680.2228
deposit,442,1574,389.8988
withdrawal,348,1575,200.0416
dispute,196,1576,868.0411
chargeback,878,1577,771.9405
withdrawal,184,1578,812.6812
deposit,734,1579,23.3182
deposit,360,1580,412.9859
withdrawal,619,1581,250.4936
withdrawal,762,1582,25.226
chargeback,65,1583,626.4641
resolve,914,1584,145.5273
chargeback,678,1585,448.5269
deposit,756,1586,980.1251
dispute,60,1587,188.7972
dispute,582,1588,524.3304
withdrawal,603,1589,122.8251
chargeback,979,1590,387.4858
dispute,428,1591,728.3072
resolve,925,1592,756.6991
resolve,907,1593,83.3941
resolve,266,1594,104.749
deposit,957,1595,856.3807
withdrawal,563,1596,20.2568
deposit,707,1597,87.715
chargeback,312,1598,358.7094
withdrawal,915,1599,495.7261
dispute,836,1600,53.756
resolve,725,1601,256.3573
withdrawal,597,1602,921.1713
dispute,670,1603,687.1161
resolve,428,1604,944.066
withdrawal,574,1605,722.5512
resolve,773,1606,574.9141
withdrawal,482,1607,247.58
deposit,510,1608,194.9025
resolve,477,1609,651.811
withdrawal,519,1610,358.5083
resolve,932,1611,595.55
withdrawal,943,1612,676.0482
resolve,840,1613,886.9132
dispute,190,1614,589.919
dispute,824,1615,632.2323
chargeback,545,1616,357.4241
chargeback,283,1617,930.9138
chargeback,469,1618,735.1047
dispute,119,1619,876.7675
chargeback,661,1620,636.757
chargeback,252,1621,115.569
deposit,749,1622,528.3014
chargeback,159,1623,519.898
deposit,158,1624,87.412
deposit,845,1625,434.58
dispute,559,1626,404.7443
withdrawal,53,1627,293.7585
withdrawal,837,1628,254.0479
chargeback,364,1629,723.1885
dispute,863,1630,210.4326
resolve,364,1631,438.2778
dispute,823,1632,415.2503
dispute,406,1633,524.0553
resolve,986,1634,772.3058
withdrawal,411,1635,154.6577
dispute,772,1636,557.4129
deposit,380,1637,702.4952
resolve,956,1638,586.9376
chargeback,268,1639,52.6818
withdrawal,607,1640,892.6713
resolve,8,1641,946.0791
resolve,327,1642,859.0611
deposit,849,1643,483.4821
withdrawal,551,1644,136.3781
deposit,852,1645,513.274
deposit,42,1646,804.6362
resolve,584,1647,494.6366
deposit,817,1648,3.1095
chargeback,343,1649,367.4115
chargeback,276,1650,903.0897
deposit,537,1651,264.7534
deposit,961,1652,818.889
dispute,30,1653,513.1828
dispute,209,1654,360.1633
resolve,769,1655,480.2146
resolve,567,1656,865.7058
deposit,980,1657,184.0728
chargeback,940,1658,47.0852
resolve,200,1659,732.2512
deposit,123,1660,448.1883
dispute,920,1661,345.3801
chargeback,136,1662,184.296
resolve,556,1663,163.4889
withdrawal,790,1664,871.862
dispute,341,1665,662.3305
resolve,260,1666,189.9475
deposit,211,1667,791.8702
withdrawal,71,1668,839.3356
dispute,308,1669,683.7052
withdrawal,231,1670,774.6497
resolve,978,1671,187.8667
deposit,674,1672,361.2779
chargeback,571,1673,970.588
deposit,229,1674,677.4703
resolve,727,1675,533.3542
withdrawal,352,1676,757.3005
deposit,380,1677,129.486
deposit,890,1678,506.19
resolve,627,1679,569.935
withdrawal,150,1680,936.3073
withdrawal,412,1681,841.1951
resolve,84,1682,135.3792
dispute,72,1683,161.8663
resolve,883,1684,414.354
dispute,52,1685,283.5232
dispute,265,1686,45.3226
resolve,869,1687,451.2695
chargeback,913,1688,141.9669
resolve,319,1689,11.9211
chargeback,533,1690,963.1656
dispute,729,1691,543.8457
resolve,914,1692,609.857
withdrawal,868,1693,198.0124
dispute,282,1694,883.5252
chargeback,859,1695,751.5822
deposit,654,1696,47.3208
dispute,968,1697,112.9476
chargeback,430,1698,74.9709
withdrawal,388,1699,906.7657
resolve,250,1700,607.8175
dispute,564,1701,196.9899
dispute,146,1702,297.4257
withdrawal,415,1703,999.0016
deposit,587,1704,517.9125
withdrawal,22,1705,981.8217
resolve,239,1706,758.8325
chargeback,341,1707,297.6862
dispute,336,1708,55.5934
deposit,190,1709,468.7406
resolve,889,1710,836.4394
deposit,51,1711,832.1303
resolve,309,1712,344.0009
resolve,709,1713,476.9767
deposit,514,1714,150.8134
